id,handle,created_at,text,cleaned_text
1514965948092096516,affan_shaukat,2022-04-15 13:56:43+00:00,You may purchase my Abstract Scorpion Sketch NFT on Rarible now https://t.co/JVr9MGRW6C #rarible #ethereum #nonfungible #digitalasset #nft via @rarible,may purchase abstract scorpion sketch nft rarible rarible ethereum nonfungible digitalasset nft via rarible
1514965938021535745,desimulator01,2022-04-15 13:56:40+00:00,"yeah,,, i smoke weed 

w - i sold
e - my
e - ethereum
d - ??????",yeah smoke weed w solde mye ethereumd
1514965885789868037,RuslaNFT,2022-04-15 13:56:28+00:00,"@fataleth https://t.co/8iFzg7TAK9
Hey bro hi👋Check out my collection ""Beauty and Ugliness"". When you buy the one you like, I will send you a real canvas with the selected work that you can hang as a decor at home or in the studio👍 Emphasize your creativity and individuality🔝 #NFT #NFTs",fataleth hey bro hicheck collection beauty ugliness buy one like send real canvas selected work hang decor home studio emphasize creativity individuality nft nfts
1514965869981540358,Cryptopformer,2022-04-15 13:56:24+00:00,"44/ With $NEAR + Aurora EVM you can build/deploy solidity based $ETH dApps with far greater performance/scaling than running on 
@ethereum
 and at far lower costs for users, but devs don’t need to learn a new language in order to develop with NEAR , due to its WASM-based runtime",44 near aurora evm builddeploy solidity based eth dapps far greater performancescaling running ethereum far lower costs users devs dont need learn new language order develop near due wasmbased runtime
1514965864780472321,maibaobao96,2022-04-15 13:56:23+00:00,"@VerfiedAirdrop #Clockx24 #UTK #Ethereum
Good project
@TonnyNguyen5716 
@damhuong0512 
@fantasy5716",verfiedairdrop clockx24 utk ethereumgood projecttonnynguyen5716 damhuong0512 fantasy5716
1514965863203426306,SaifKha12366690,2022-04-15 13:56:23+00:00,@rovercrc I think crypto  era is over 😕 #cryptocurrency #Metaverse #NFT #Bitcoin #Ethereum #memecoin,rovercrc think crypto era cryptocurrency metaverse nft bitcoin ethereum memecoin
1514965863148969984,Legend_NKT,2022-04-15 13:56:23+00:00,@Crypto_Dep @ethereum @TheMoonCarl @dogecoin @PancakeSwap @Shibtoken @tezos_ukraine @CertiKTech @BabyDogeCoin @cardano_whale @rarible #BabyDogeCoin on fire 🔥🔥🔥🔥,crypto_dep ethereum themooncarl dogecoin pancakeswap shibtoken tezos_ukraine certiktech babydogecoin cardano_whale rarible babydogecoin fire
1514965861165322242,Technewscrypto,2022-04-15 13:56:22+00:00,"Binance Staking Explain Hindi
(Passive Income)
#binance #Staking #SHIB
#BTC #Ethereum
https://t.co/QDWCw7IYg4",binance staking explain hindipassive incomebinance staking shibbtc ethereum
1514965842446135298,al_galib99,2022-04-15 13:56:18+00:00,"This project is very good project. I really like this project. Because this project manager is very honest. I hope this project was successful.
#DeFi #ethax #ethaxcrypto #ethaxtoken #DEX #cryptocurrency
#Ethereum #BinanceSmartChain #Bitcoin",project good project really like project project manager honest hope project successfuldefi ethax ethaxcrypto ethaxtoken dex cryptocurrencyethereum binancesmartchain bitcoin
1514965830794190854,LivePriceCrypto,2022-04-15 13:56:15+00:00,"#Bitcoin Last Price $40029 #BTC 🚀
Daily Indicators:
RSI: 39.6
MA(20): 43953
MA(50): 42094
MA(200): 48144
Bollinger B. lower/upper: 38486/49419

#Ethereum Last $3004 #ETH
RSI: 44.2
MA(20): 3262
MA(50): 2975
MA(200): 3491
BB: 2926/3598

DM for project price!
#Crypto #Live

34851",bitcoin last price 40029 btc daily indicatorsrsi 396ma20 43953ma50 42094ma200 48144bollinger b lowerupper 3848649419ethereum last 3004 ethrsi 442ma20 3262ma50 2975ma200 3491bb 29263598dm project pricecrypto live34851
1514965819792449539,getemerald,2022-04-15 13:56:12+00:00,"Financial markets are closed today. 

#Bitcoin #Ethereum and #EthereumClassic never close.

Download Emerald Wallet to store and manage your crypto!

https://t.co/696VRXwNXu https://t.co/3pCO6VFHo8",financial markets closed today bitcoin ethereum ethereumclassic never closedownload emerald wallet store manage crypto
1514965814889299974,Razer60054558,2022-04-15 13:56:11+00:00,"-Dark heart-
of the collection Crazy hearts.

dont waste time and get it for 0.2 ETH 🤯

#NFTCommunity
#NFTdrops #NFTartwork
#nftart #NFTmarketplace
 https://t.co/0derAgCSAC",dark heartof collection crazy heartsdont waste time get 02 eth nftcommunitynftdrops nftartworknftart nftmarketplace
1514965810414075913,bitnewsCH,2022-04-15 13:56:10+00:00,"Bitcoin, Ethereum Technical Analysis: ETH Remains Close to Support of $3,000 on Good Friday 
#MarketUpdates #Analysis  
https://t.co/59iXQVycQ2",bitcoin ethereum technical analysis eth remains close support 3000 good friday marketupdates analysis
1514965805926125578,theElontologist,2022-04-15 13:56:09+00:00,"Ethereum is layer 2 #Bitcoin.

Few.",ethereum layer 2 bitcoinfew
1514965802914623499,ThePhilBanks,2022-04-15 13:56:08+00:00,"Banksy found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/v4pdYR6iTW #cryptocurrency #101558 https://t.co/VwyFK02uaL",banksy found ethereum user vault location join playing coinhuntworld awesome cryptocurrency 101558
1514965800788144132,TheSpawnisher,2022-04-15 13:56:08+00:00,"@Kimiro74114607 Hello dear Kimoro, hope you have a beautiful day✨
These are mine and hope you like them🌻

“My Soul Raised”

https://t.co/W8hdXyypVo

“Make Peace”

https://t.co/xKC4qH1oDD

“Ares: The God of Ethereum”

https://t.co/cqXHE2xhIc https://t.co/Z6w38xtinH",kimiro74114607 hello dear kimoro hope beautiful daythese mine hope like themmy soul raisedmake peaceares god ethereum
1514965791413788681,BDFischer,2022-04-15 13:56:06+00:00,#EverRise $RISE #LetUsIn #EverRiseV3 #EverRiseEDU #DeFi #Crypto #Cryptocurrency #EverBridge #BTC #Ethereum #FTM #1000xgem #NFTCommunity #BTC https://t.co/HgPsebItb3,everrise rise letusin everrisev3 everriseedu defi crypto cryptocurrency everbridge btc ethereum ftm 1000xgem nftcommunity btc
1514965789450907651,RuslaNFT,2022-04-15 13:56:05+00:00,"@NFTupdate https://t.co/8iFzg7TAK9
Hey bro hi👋Check out my collection ""Beauty and Ugliness"". When you buy the one you like, I will send you a real canvas with the selected work that you can hang as a decor at home or in the studio👍 Emphasize your creativity and individuality🔝 #NFT #NFTs",nftupdate hey bro hicheck collection beauty ugliness buy one like send real canvas selected work hang decor home studio emphasize creativity individuality nft nfts
1514965778273120258,MCStaker,2022-04-15 13:56:02+00:00,"🔥🔥4 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥4 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥4 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥4 MINUTES LEFT TO LAUNCH🔥🔥

#AVAX #FTM  #ONE #HarmonyONE #Harmony #crypto #avalanche #matic #bnb #bitcoin #ethereum #Doge #crypto #DeFi #cryptocurrecy #CryptoNews",4 minutes left launch4 minutes left launch4 minutes left launch4 minutes left launchavax ftm one harmonyone harmony crypto avalanche matic bnb bitcoin ethereum doge crypto defi cryptocurrecy cryptonews
1514965776347717632,0xdefinews,2022-04-15 13:56:02+00:00,"GM/GA/GN Why Defi? With Ethereum (eth), Terra (luna), And Calyx Token (clx) | Mint - Mint https://t.co/7gqXBm2pXc",gmgagn defi ethereum eth terra luna calyx token clx mint mint
1514965771398651912,WonderFi,2022-04-15 13:56:01+00:00,"Curious about ENS?

The governance token for the #Ethereum Name Service protocol replaces traditional #crypto addresses with simple and easy to remember URLs. 

ENS is available on WonderFi: https://t.co/7FPMQiqkiL https://t.co/RQ2ujfd0Hn",curious ensthe governance token ethereum name service protocol replaces traditional crypto addresses simple easy remember urls ens available wonderfi
1514965737613393920,yayoi_kawaii,2022-04-15 13:55:53+00:00,"@NFTcollector777 Nice to meet you! my name is yayoi
It's a new work
Get drunk with coffee cup playset
History of Japan yayoi people
Please stop by and take a look！

https://t.co/BQ5oyO7E7v https://t.co/yeEShgmmxY",nftcollector777 nice meet name yayoiits new workget drunk coffee cup playsethistory japan yayoi peopleplease stop take look
1514965731858915334,JustWatch_NFT,2022-04-15 13:55:51+00:00,"View my collections here👇

My Collections : https://t.co/7yGNTuJk99
https://t.co/mKex2OQmiH
https://t.co/OGKnhPGmdY

You can buy, JUST hurry up!!
#NFTCommunity #NFT #Ethereum #OpenSeaNFT",view collections heremy collections buy hurry upnftcommunity nft ethereum openseanft
1514965730751655944,exchange_whale,2022-04-15 13:55:51+00:00,"🐳🐳🐳 3,000,851 #USDT worth of #Ethereum were sold ▼ in large orders in the last 5 minutes https://t.co/LEUbHBJkOd",3000851 usdt worth ethereum sold large orders last 5 minutes
1514965721889050629,exchange_whale,2022-04-15 13:55:49+00:00,"🐳 1,510,216 #USDT worth of #Ethereum were bought ▲ in large orders in the last 5 minutes https://t.co/QmrJhFF2Yn",1510216 usdt worth ethereum bought large orders last 5 minutes
1514965698451230728,BEARBULLWHALE,2022-04-15 13:55:43+00:00,"🐮 BULLWHALE! just LONGED $3,003,610 worth of #Ethereum #ETH at $3,000 on #Binance Futures",bullwhale longed 3003610 worth ethereum eth 3000 binance futures
1514965696601591810,Margo66162205,2022-04-15 13:55:43+00:00,"Mistill found #ethereum in a User vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/1VHBUlmIaz #cryptocurrency #106218 https://t.co/YxeNh1pxGY",mistill found ethereum user vault location join playing coinhuntworld awesome cryptocurrency 106218
1514965684156993537,Zubayer08337988,2022-04-15 13:55:40+00:00,"I really like this project. Because he is the director of the project, he is very honest. So this project is very good for me. So all of you get involved in this project. #ethaxcrypto #ethaxtoken #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin",really like project director project honest project good get involved project ethaxcrypto ethaxtoken dex cryptocurrency ethereum binancesmartchain bitcoin
1514965663860801545,usd2btc,2022-04-15 13:55:35+00:00,MORE PAIN TO COME…? – ETHEREUM TODAY – ETHEREUM TECHNICAL ANALYSIS – PRICE PREDICTION https://t.co/51pgHOVR7T,pain come ethereum today ethereum technical analysis priceprediction
1514965653412790273,oauvv,2022-04-15 13:55:33+00:00,got scammed out of 60 dollar ethereum i hate crypto,got scammed 60 dollar ethereum hate crypto
1514965624593727488,sriharikapu,2022-04-15 13:55:26+00:00,PI BLOCKCHAIN NEW UPDATES  PI NETWORK PRICE  || PI NETWORK NEW 2025 PRICE ? https://t.co/FHgRe4jsmC #Blockchain #Bitcoin #Ethereum,pi blockchain new updates pi network price pi network new 2025 price blockchain bitcoin ethereum
1514965621716439048,PetrishchevYuri,2022-04-15 13:55:25+00:00,"@BNBCHAIN Easter egg, Thank you very much Binance. Big request to buy it from me for Ethereum. , You need a lot of money to understand what for the apartment and food. Thank you for your attention. https://t.co/zmnYVCGQ0c",bnbchain easter egg thank much binance big request buy ethereum need lot money understand apartment food thank attention
1514965601621458948,ThTony25,2022-04-15 13:55:20+00:00,"Opyn is a decentralized security platform based on Ethereum, which can protect users from the risks brought by the field of defi. Opyn's users can protect defi deposits and hedge eth risks.",opyn decentralized security platform based ethereum protect users risks brought field defi opyns users protect defi deposits hedge eth risks
1514965595288125443,RafalBodzak,2022-04-15 13:55:19+00:00,@paul_peepto @Rob_Gryn @famemmatv @TenseT_io Are you angry at Satoshi because Ethereum came up?,paul_peepto rob_gryn famemmatv tenset_io angry satoshi ethereum came
1514965576396984325,LivePriceCrypto,2022-04-15 13:55:14+00:00,"#Bitcoin Last Price $40049 #BTC 🚀
Daily Indicators:
RSI: 39.7
MA(20): 43953
MA(50): 42095
MA(200): 48144
Bollinger B. lower/upper: 38489/49417

#Ethereum Last $3009 #ETH
RSI: 44.3
MA(20): 3262
MA(50): 2975
MA(200): 3491
BB: 2927/3598

DM for project price!
#Crypto #Live

34850",bitcoin last price 40049 btc daily indicatorsrsi 397ma20 43953ma50 42095ma200 48144bollinger b lowerupper 3848949417ethereum last 3009 ethrsi 443ma20 3262ma50 2975ma200 3491bb 29273598dm project pricecrypto live34850
1514965576011198470,NftSwiss,2022-04-15 13:55:14+00:00,"On April 7, the video meme was minted by the Dancing Pallbearers team and actioned on NFT. https://t.co/IiwfO5SuId #symmetry #nfts #digitalillustration #ethereum #contemporaryart",april 7 video meme minted dancing pallbearers team actioned nft symmetry nfts digitalillustration ethereum contemporaryart
1514965574522400772,al_galib99,2022-04-15 13:55:14+00:00,"This project has a lot of potential in the near future and  chance for investors to make big profits because this project has a strong roadmap and especially has team work.
#DeFi #ethax #ethaxcrypto #ethaxtoken #DEX #cryptocurrency
#Ethereum #BinanceSmartChain #Bitcoin",project lot potential near future chance investors make big profits project strong roadmap especially team workdefi ethax ethaxcrypto ethaxtoken dex cryptocurrencyethereum binancesmartchain bitcoin
1514965573297344515,JingleMining,2022-04-15 13:55:14+00:00,"From PoW to #POS , Ethereum’s “The Merge, Merge” is increasingly expected.🤑",pow pos ethereums merge merge increasingly expected
1514965559108059144,RektFtx,2022-04-15 13:55:10+00:00,"Hourly price Update 🗣:
Bitcoin $BTC: 40221 $USDT
Ethereum $ETH: 3024.48 $USDT",hourly price update bitcoin btc 40221 usdtethereum eth 302448 usdt
1514965558294421505,Emwilliambee,2022-04-15 13:55:10+00:00,"Voting for Week #51 #RockstarsOfEPNS has started already, vote for your favourite #EPNS Rockstar contestant now!💙✅

Vote here
https://t.co/9eQWAl1ZF4

ℹ️More details👇
https://t.co/WbtXc38EWZ https://t.co/U3hcjRnLOH",voting week 51 rockstarsofepns started already vote favourite epns rockstar contestant nowvote heremore details
1514965552086855687,Hamidfarid778,2022-04-15 13:55:08+00:00,"@VerfiedAirdrop Nice project #Clockx24 #UTK #Ethereum
@AliGafari3 @FavellRoseline @WarnerCurrency2",verfiedairdrop nice project clockx24 utk ethereumaligafari3 favellroseline warnercurrency2
1514965544146976773,LauraGi91374527,2022-04-15 13:55:07+00:00,@f_q6q the best dev! @_ArielGordon @DtbChuckie3 @Ethereum_Rodney @mirolima @_DeFi_Rookie @NftLady1111 @Oggynz @Gruson @Eknft2022 @jazibAly @HuskyBlockchain @grlwithiphone @dubzygets_it @ol_vtor @NRKProject @jackdoorsey1 @FranciscoKiehl,f_q6q best dev _arielgordon dtbchuckie3 ethereum_rodney mirolima _defi_rookie nftlady1111 oggynz gruson eknft2022 jazibaly huskyblockchain grlwithiphone dubzygets_it ol_vtor nrkproject jackdoorsey1 franciscokiehl
1514965540858740736,Alexscott_hack,2022-04-15 13:55:06+00:00,@Tusia76704191 @Google Inbox me now on how to recover trust wallet phrase and coinbase account recovery #Trustwallet #cryptocurrency #Bnb     #cyber #RecoveryPhrase #coinbase #crypto #Ethereum #CryptoNews #Binance     #BTC     #Anonymous,tusia76704191 google inbox recover trust wallet phrase coinbase account recovery trustwallet cryptocurrency bnb cyber recoveryphrase coinbase crypto ethereum cryptonews binance btc anonymous
1514965538769817603,yudhienmadrid,2022-04-15 13:55:05+00:00,"I've just created ""yudhiencryptoaliens #218"" collectible!
#nft #NFTs #NFTdrop #nftart
#NFTCommunity #nftcollectors
#NFTcreators #NFTProjects
#rarible #raribleNFT #Airdrop
#ETH #Etherum
 https://t.co/TRUwdN114f #rarible #ethereum #nonfungible #digitalasset #nft lewat @rarible",ive created yudhiencryptoaliens 218 collectiblenft nfts nftdrop nftartnftcommunity nftcollectorsnftcreators nftprojectsrarible rariblenft airdropeth etherum rarible ethereum nonfungible digitalasset nft lewat rarible
1514965527323713540,7Surfer7Silver7,2022-04-15 13:55:03+00:00,Can @VitalikButerin do something and pump my ethereum bags immediately? https://t.co/EQ4x6Urkns,vitalikbuterin something pump ethereum bags immediately
1514965522462478343,MCStaker,2022-04-15 13:55:01+00:00,"🔥🔥5 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥5 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥5 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥5 MINUTES LEFT TO LAUNCH🔥🔥

#AVAX #FTM  #ONE #HarmonyONE #Harmony #crypto #avalanche #matic #bnb #bitcoin #ethereum #Doge #crypto #DeFi #cryptocurrecy #CryptoNews",5 minutes left launch5 minutes left launch5 minutes left launch5 minutes left launchavax ftm one harmonyone harmony crypto avalanche matic bnb bitcoin ethereum doge crypto defi cryptocurrecy cryptonews
1514965515609214978,archie_omega,2022-04-15 13:55:00+00:00,"Look what I found! Help Baybay and Abuyog Now collectible https://t.co/KGSlUeSpZY
 #rarible #ethereum #nonfungible #digitalasset #nft via @rarible #LetTheEarthBreathe #ROCKY 
#abuyogneedshelp #BaybayCityNeedsHelp 

Upon purchase of this NFT badge. 80% will be donated.",look found help baybay abuyog collectible rarible ethereum nonfungible digitalasset nft via rarible lettheearthbreathe rocky abuyogneedshelp baybaycityneedshelp upon purchase nft badge 80 donated
1514965515403374600,rayamelik,2022-04-15 13:55:00+00:00,Look what I found! Pen-ape#8 collectible https://t.co/7L4dPENVwC #rarible #ethereum #nonfungible #digitalasset #nft via @rarible,look found penape8 collectible rarible ethereum nonfungible digitalasset nft via rarible
1514965501348302850,ETHgas,2022-04-15 13:54:56+00:00,"Gas used in currently pending transactions:

🚀 15 seconds &gt;&gt;&gt;&gt; 54 Gwei
🚗 1 minute  &gt;&gt;&gt;&gt;&gt; 49 Gwei
🐌 3 minutes &gt;&gt;&gt;&gt;&gt; 39 Gwei
🦥 &gt;10 minutes &gt;&gt;&gt; 32 Gwei

#Ethereum #ETH #GasPrice",gas used currently pending transactions 15 seconds gtgtgtgt 54 gwei 1 minute gtgtgtgtgt 49 gwei 3 minutes gtgtgtgtgt 39 gwei gt10 minutes gtgtgt 32 gweiethereum eth gasprice
1514965486857035782,letsgofast2,2022-04-15 13:54:53+00:00,"@RFB_410 @noahseidman I feel the same way. 

If the tax man wants to follow my ethereum being bridged all across Timbuktu, go ahead.

I had 15,000 trx. I paid my 30% on fiat received into bank account and called it a day. 

In all likelihood, they probably owe me a few bucks for a forgotten rug",rfb_410 noahseidman feel way tax man wants follow ethereum bridged across timbuktu go aheadi 15000 trx paid 30 fiat received bank account called day likelihood probably owe bucks forgotten rug
1514965475024949250,MehmetKaragol13,2022-04-15 13:54:50+00:00,@binance Who will list #YOOSHI first? 👀 . @yooshi_official #YooShifamily @cz_binance #YooshiArmy #yooshi #DAO #GameFi #NFTCommunity #NFTGame #BSC #DeFi #Binance #ETH #Ethereum #Metaverse #ToTheMoon #HOTBIT #MEXC #OKX #Crypto #Kucoin #Etherum @okx @kucoincom @krakenfx https://t.co/WpPK0RGVo7,binance list yooshi first yooshi_official yooshifamily cz_binance yooshiarmy yooshi dao gamefi nftcommunity nftgame bsc defi binance eth ethereum metaverse tothemoon hotbit mexc okx crypto kucoin etherum okx kucoincom krakenfx
1514965454716116997,Amnach60816491,2022-04-15 13:54:45+00:00,"""CryptoAntCrew"" link in bio
#nft #NFTs #NFTartist #NFTCommunity #NFTGiveaways #NFTCollection #nftart #Ethereum #crypto #cryptotrading #nftcollectors #OpenSeaNFT #cryptocurrency #opensea #Collectibles #cryptoartist #Bitcoin #NFTProject #pixelart #pixelnft #nftbuyer #PolygonNFTs https://t.co/IpnUvccfUC",cryptoantcrew link bionft nfts nftartist nftcommunity nftgiveaways nftcollection nftart ethereum crypto cryptotrading nftcollectors openseanft cryptocurrency opensea collectibles cryptoartist bitcoin nftproject pixelart pixelnft nftbuyer polygonnfts
1514965454116298754,ETHGasPriceBot,2022-04-15 13:54:45+00:00,Slow 19 | Normal 20 | Fast 47.9 | Instant 60.1 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,slow 19 normal 20 fast 479 instant 601 current ethereum gas prices gwei dm price dm soon gas drops price ethereum gasprice ethgasprice eth
1514965452954472459,toni_arcangelo,2022-04-15 13:54:45+00:00,"@hilfamsart This is a music project we @VogelhausNFT made with @TheRealKidSound for @steezyapegang      💣🔥It also grants a WL-spot for their upcoming generative collection. 

Would be so cool if you could check it out ♥️🔥🚀

https://t.co/Ox1lA1A1Vl",hilfamsart music project vogelhausnft made therealkidsound steezyapegang also grants wlspot upcoming generative collection would cool could check
1514965431240507393,Apatotheword,2022-04-15 13:54:40+00:00,"@pikachu_coin_io Good
#bull
#Ethereum 
@Aaron22334455 @Apatotheword",pikachu_coin_io goodbullethereum aaron22334455 apatotheword
1514965423892140033,MehmetKaragol13,2022-04-15 13:54:38+00:00,@binance Who will list #YOOSHI first? 👀 . @yooshi_official #YooShifamily @cz_binance #YooshiArmy #yooshi #DAO #GameFi #NFTCommunity #NFTGame #BSC #DeFi #Binance #ETH #Ethereum #Metaverse #ToTheMoon #HOTBIT #MEXC #OKX #Crypto #Kucoin #Etherum @okx @kucoincom @krakenfx https://t.co/VKMqsWpv59,binance list yooshi first yooshi_official yooshifamily cz_binance yooshiarmy yooshi dao gamefi nftcommunity nftgame bsc defi binance eth ethereum metaverse tothemoon hotbit mexc okx crypto kucoin etherum okx kucoincom krakenfx
1514965413758656512,dianvich,2022-04-15 13:54:35+00:00,Dian Vich's profile https://t.co/K2CDwUQMnJ #rarible #ethereum #polygon #flow #tezos #CleanNFT #solana #nonfungible #digitalasset #nft via @rarible,dian vichs profile rarible ethereum polygon flow tezos cleannft solana nonfungible digitalasset nft via rarible
1514965408763289601,MCStaker,2022-04-15 13:54:34+00:00,"🔥🔥6 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥6 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥6 MINUTES LEFT TO LAUNCH🔥🔥
🔥🔥6 MINUTES LEFT TO LAUNCH🔥🔥

#AVAX #FTM  #ONE #HarmonyONE #Harmony #crypto #avalanche #matic #bnb #bitcoin #ethereum #Doge #crypto #DeFi #cryptocurrecy #CryptoNews",6 minutes left launch6 minutes left launch6 minutes left launch6 minutes left launchavax ftm one harmonyone harmony crypto avalanche matic bnb bitcoin ethereum doge crypto defi cryptocurrecy cryptonews
1514965406989041666,MehmetKaragol13,2022-04-15 13:54:34+00:00,@binance Who will list #YOOSHI first? 👀 . @yooshi_official #YooShifamily @cz_binance #YooshiArmy #yooshi #DAO #GameFi #NFTCommunity #NFTGame #BSC #DeFi #Binance #ETH #Ethereum #Metaverse #ToTheMoon #HOTBIT #MEXC #OKX #Crypto #Kucoin #Etherum @okx @kucoincom @krakenfx https://t.co/jUZvNmTGCz,binance list yooshi first yooshi_official yooshifamily cz_binance yooshiarmy yooshi dao gamefi nftcommunity nftgame bsc defi binance eth ethereum metaverse tothemoon hotbit mexc okx crypto kucoin etherum okx kucoincom krakenfx
1514965400542457869,Hamidfarid778,2022-04-15 13:54:32+00:00,"@VerfiedAirdrop Nice project #Clockx24 #UTK #Ethereum
@09143050248amir @AliSehati2 @AlirezaHokmaba4",verfiedairdrop nice project clockx24 utk ethereum09143050248amir alisehati2 alirezahokmaba4
1514965396658565136,nistaksa,2022-04-15 13:54:31+00:00,"💫#NFTGiveaway💫

💸 25$ ($ETH)
🏆 5x Woodlanderz WL Spots 🎟️❤️‍🔥

To Enter:
1️⃣ Follow @Woodlandrz &amp; @nistaksa
2️⃣ Like ❤️ + Retweet
3⃣ Tag 3 Friends 

Cash will sent from me❤️

⏰24H

#Cashgiveaway #Ethereum #NFTs #NFTCommunity #NFTCollection #NFTdrop #FreeNFTs #SolanaGiveaways https://t.co/vzNkx13b0I",nftgiveaway 25 eth 5x woodlanderz wl spots enter1 follow woodlandrz amp nistaksa2 like retweet3 tag 3 friends cash sent me24hcashgiveaway ethereum nfts nftcommunity nftcollection nftdrop freenfts solanagiveaways
1514965387212992518,whitmore2800,2022-04-15 13:54:29+00:00,"$inari The perfect storm is coming.
192 Ethereum buyback.
15 Ethereum immediate buy and burn.
#metaverse launch
#NFT
#P2E
#social platform
 @TokenInari #inariraffle https://t.co/OM8ub3MPtM",inari perfect storm coming192 ethereum buyback15 ethereum immediate buy burnmetaverse launchnftp2esocial platform tokeninari inariraffle
1514965363020075011,tokenviz,2022-04-15 13:54:23+00:00,"🐋 Top 5 cryptocurrency 24 hours price movement

#BTC: $40,150 (−2.43%)
#ethereum: $3,021.29 (−2.13%)
#BNB: $416.4 (−0.90%)
#XRP: $0.7772 (+6.95%)
#SOL: $101.49 (−3.30%)

👉 Follow to bring #crypto dashboard right to your feed. https://t.co/134GURUOUn",top 5 cryptocurrency 24 hours price movementbtc 40150 243ethereum 302129 213bnb 4164 090xrp 07772 695sol 10149 330 follow bring crypto dashboard right feed
1514965361661255684,CryptoNewz4,2022-04-15 13:54:23+00:00,"Bitcoin, Ethereum, &amp;amp; Crypto News You DON'T WANT TO
MISS!!! (+2 100X Token Sales)  https://t.co/zAawwiRxOm   #Bitcoin",bitcoin ethereum ampamp crypto news dont want tomiss 2 100x token sales bitcoin
1514965352765169672,BrianCWinters,2022-04-15 13:54:21+00:00,"@Polkadot @Unique_NFTchain Can PolkaDot reach current ($3,100)  Ethereum price in the next 10 years? Honestly?",polkadot unique_nftchain polkadot reach current 3100 ethereum price next 10 years honestly
1514965322176118790,LivePriceCrypto,2022-04-15 13:54:14+00:00,"#Bitcoin Last Price $40056 #BTC 🚀
Daily Indicators:
RSI: 39.7
MA(20): 43953
MA(50): 42095
MA(200): 48144
Bollinger B. lower/upper: 38489/49417

#Ethereum Last $3011 #ETH
RSI: 44.5
MA(20): 3262
MA(50): 2975
MA(200): 3491
BB: 2928/3597

DM for project price!
#Crypto #Live

34849",bitcoin last price 40056 btc daily indicatorsrsi 397ma20 43953ma50 42095ma200 48144bollinger b lowerupper 3848949417ethereum last 3011 ethrsi 445ma20 3262ma50 2975ma200 3491bb 29283597dm project pricecrypto live34849
1514965310788579328,Alexscott_hack,2022-04-15 13:54:11+00:00,@AkashRo02047884 Inbox me now on how to recover trust wallet phrase and coinbase account recovery #Trustwallet #cryptocurrency #Bnb     #cyber #RecoveryPhrase #coinbase #crypto #Ethereum #CryptoNews #Binance     #BTC     #Anonymous,akashro02047884 inbox recover trust wallet phrase coinbase account recovery trustwallet cryptocurrency bnb cyber recoveryphrase coinbase crypto ethereum cryptonews binance btc anonymous
1514965299690356736,MehmetKaragol13,2022-04-15 13:54:08+00:00,@binance Who will list #YOOSHI first? 👀 . @yooshi_official #YooShifamily @cz_binance #YooshiArmy #yooshi #DAO #GameFi #NFTCommunity #NFTGame #BSC #DeFi #Binance #ETH #Ethereum #Metaverse #ToTheMoon #HOTBIT #MEXC #OKX #Crypto #Kucoin #Etherum @okx @kucoincom @krakenfx https://t.co/KmReY6gWbJ,binance list yooshi first yooshi_official yooshifamily cz_binance yooshiarmy yooshi dao gamefi nftcommunity nftgame bsc defi binance eth ethereum metaverse tothemoon hotbit mexc okx crypto kucoin etherum okx kucoincom krakenfx
1514965288369881095,eaddaf4e98ff4f3,2022-04-15 13:54:06+00:00,"Tested SyncSwap On Zksync Testnet 2.0 With My Wallet : 
0xAaa24004DD723Dc8BE2Cfc2C6045e9eC478bAF1E

join Syncswap Discord (https://t.co/RHmUUYG1pD)

East or West SyncSwap is The best
Waiting For Mainnet

#L222 #zkSync #Layer2 #ZKRollup #testnet #Ethereum #DeFi https://t.co/2V6VTV92vR https://t.co/LPl0xjKwlS",tested syncswap zksync testnet 20 wallet 0xaaa24004dd723dc8be2cfc2c6045e9ec478baf1ejoin syncswap discord east west syncswap bestwaiting mainnetl222 zksync layer2 zkrollup testnet ethereum defi
1514965286042181635,cryptoken_board,2022-04-15 13:54:05+00:00,@CryptoRank_io @Grayscale @eth_classic @ethereum @Filecoin @decentraland @litecoin @chainlink @solana @LivepeerOrg They are bullish on $ETC LOL,cryptorank_io grayscale eth_classic ethereum filecoin decentraland litecoin chainlink solana livepeerorg bullish etc lol
